objectid,title,date,format,arastirmaci,eser_adi,sayfa_no,padisah_donemi,muellif_adi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazin_turu,yazi_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,istinsah_yeri,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,tematik_kapsam,notlar,arastirmaci_notu,,
babinger_1666,Tedbîrât-ı Pesendîde,1739,record,Necmettin SEMİZ,Tedbîrât-ı Pesendîde,301-302,I. Mahmud,"Ebu Sehl Sâlihzâde, Nu‘mân",,,1152,1152 (1739),1739,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu.1106,,48.20638245,16.36692749,Avusturya,Viyana,,,"3 makaleye ayrılır. Birincisinde Kırım'daki seyahat, ikincisinde Belgrad barışından sonra Avusturya-Türkiye sınırını tayin etmek için arazi ölçücüsü ve sınır komiseri olarak çalışmalarından, üçüncüsünde ise Nadir Şah'a gönderilmiş olan büyükelçi Kesriyeli Ahmed Paşa'nın maiyetinde Hemedan'a seyahatı sırasında gördüğü olaylar",,,,
babinger_1667,Tedbîrât-ı Pesendîde,1739,record,Necmettin SEMİZ,Tedbîrât-ı Pesendîde,301-302,I. Mahmud,"Ebu Sehl Sâlihzâde, Nu‘mân",,,1152,1152 (1739),1739,,,,,,,,,,,,,,Küçük Efendi Kütüphanesi,,-,,,Türkiye,İstanbul,,,"3 makaleye ayrılır. Birincisinde Kırım'daki seyahat, ikincisinde Belgrad barışından sonra Avusturya-Türkiye sınırını tayin etmek için arazi ölçücüsü ve sınır komiseri olarak çalışmalarından, üçüncüsünde ise Nadir Şah'a gönderilmiş olan büyükelçi Kesriyeli Ahmed Paşa'nın maiyetinde Hemedan'a seyahatı sırasında gördüğü olaylar",,,,
babinger_1668,Gazavât-ı Hekimoğlu Alî Paşa,,record,Necmettin SEMİZ,Gazavât-ı Hekimoğlu Alî Paşa,302,,Novi'li Ömer,,,,,,,,Gazavâtnâme,,,,,,,,,,,Berlin Devlet Kütüp.,0r. 8 1626 ve 8 2093,,52.507756,13.37086122,Almanya,Berlin,,Muharrem 1149- Cumade'l-evvel 1152,Belirtilen tarihler arasında Bosna'da olup bitenler,,,,
babinger_1669,Gazavât-ı Hekimoğlu Alî Paşa,,record,Necmettin SEMİZ,Gazavât-ı Hekimoğlu Alî Paşa,302,,Novi'li Ömer,,,,,,,,Gazavâtnâme,,,,,,,,,,,Münih Devlet Kütüp.,Nu.90,,48.14761466,11.58030024,Almanya,Münih,,Muharrem 1149- Cumade'l-evvel 1152,Belirtilen tarihler arasında Bosna'da olup bitenler,,,,
babinger_1670,Gazavât-ı Hekimoğlu Alî Paşa,,record,Necmettin SEMİZ,Gazavât-ı Hekimoğlu Alî Paşa,302,,Novi'li Ömer,,,,,,,,Gazavâtnâme,,,,,,,,,,,Esad Efendi,Nu.2094,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,Muharrem 1149- Cumade'l-evvel 1152,Belirtilen tarihler arasında Bosna'da olup bitenler,,,,
babinger_1671,Dîvân,,record,Necmettin SEMİZ,Dîvân,304,,Hüseyn Şâkir,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
babinger_1672,Tarih-i Sami ve Şakir ve Suphi,,record,Necmettin SEMİZ,Tarih-i Sami ve Şakir ve Suphi,304,,Hüseyn Şâkir,1744,,,,,,,,,,,,,,,,,,Kahire TK (?),177,,30.06721968,31.22713699,Mısır,Kahire,,1144-1158 yılları,,"Hüseyin Şakir bir Osmanlı Tarihi yazmış ise de bu, Suphi'nin eseri içinde yitmiştir. Kahire'deki yazma, Suphinin değil ise  Hüseyin Şakir'in yazdığı kısım olabilir.",,,
babinger_1673,"""Osmanlı Tarihi""",,record,Necmettin SEMİZ,"""Osmanlı Tarihi""",304-305,,"Abdullâh, Îsâzâde",1750,,,,,,,,,,,,,,,,,,İbnülemin Mahmud Kemal Bey elinde,,İstanbul Üniversitesi Nadir Eserler,41.01271811,28.96183727,Türkiye,İstanbul,,1065-1103 (1654-1691),Belirtilen tarihler arasında Osmanlı Tarihi,,,,
babinger_1674,Mukaddime-i Kavânîn-i Teşrîfât,1742,record,Necmettin SEMİZ,Mukaddime-i Kavânîn-i Teşrîfât,305,I. Mahmud,Abdullâh Nâ’ilî Paşa,1757,,1155,1155 (1742),1742,,,,,,,,,,,,,,,,,,,,,,,Osmanlı teşrifatı kaideleri,,,,
babinger_1675,İbrâhîm Na‘îmeddîn,,record,Necmettin SEMİZ,,305-306,,İbrâhîm Na‘îmeddîn,,,,,,,,,,,,,,,,,,,,,,,,,,,"1094-1157 (1682-1744), 1169 (1755)",Osmanlı Tarihi ve ilave risaleler,"Belirtilen tarihler arasında Osmanlı Tarihine ilaveten müellifin hamisi ve efendisi Hacı Hüseyn Paşa hakkındaki duyguları ve 1169 (1755) tarihindeki  hadiseler ve ilerlemesini sağlayan diğer bir hamisi, Sadırâzam Ahdullâh Nâ’ilî Paşa’dan bahis",,,
babinger_1676,Muhârebât-i Macaristân,,record,Necmettin SEMİZ,Muhârebât-i Macaristân,306,,İbrâhîm Na‘îmeddîn,,,,,,,,,,,Zeyl,,İbrâhîm Na‘îmeddîn,,,,,,Viyana Milli Kütüphanesi,Nu.1113,,48.20638245,16.36692749,Avusturya,Viyana,,,Macaristan Seferini anlatmıştır,Şayet Osmanlı Tarihi'ne ilişkin eseri değilse bu eserde  Macaristan Seferini anlatmıştır,,,
babinger_1677,‘Umdetü’l-ahbâr fî târîhi’t-Tatar,1744,record,Nur Şirin b. Atsızelti,‘Umdetü’l-ahbâr fî târîhi’t-Tatar,306-307,I. Mahmud,Abdulgaffâr b. Hasan,1748,,1157,1157 (1744),1744,,Osmanlı Türkçesi,,,,,,,,,,,,Es’ad Efendi,Nu. 2331,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,Kırım Hanlığı'nın tarihi.,,,,
babinger_1678,‘Umdetü’t-tevârîh,1744,record,Nur Şirin b. Atsızelti,‘Umdetü’t-tevârîh,306-307,I. Mahmud,Abdulgaffâr b. Hasan,1748,,1157,1157 (1744),1744,,Osmanlı Türkçesi,,,,,,,,,,,,,,,,,,,,,Dünya Tarihi,,,,
babinger_1679,Heşt Bihişt,,record,Nur Şirin b. Atsızelti,Heşt Bihişt,307,,"Abdülbâki, Sâ’dî",1748,,,,,,Osmanlı Türkçesi,,,,Çeviri,,İdrîs-i Bitlisî,,Farsça,,,,,,,,,,,,,,Heşt Bihişt'in Türkçe tercümesi I. Mahmud'un isteği üzerine yazılmıştır.,,,
babinger_1680,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,,record,Nur Şirin b. Atsızelti,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,308,,Seyyid Mehmed Rizâ,1756,,,,,,Osmanlı Türkçesi,,,,,,,,,,,,Petersburg Şark Enstitüsü,Nu. 369,,59.94421678,30.32190096,Rusya,St. Petersburg,,871-1150 (1466-1737),Mengli Giray Han'dan başlayarak II. Mengli Giray Han'a kadar Kırım hanları tarihi,,,,
babinger_1681,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,,record,Nur Şirin b. Atsızelti,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,308,,Seyyid Mehmed Rizâ,1756,,,,,,Osmanlı Türkçesi,,,,,,,,,,,,Kahire TK,207,,30.06721968,31.22713699,Mısır,Kahire,,871-1150 (1466-1737),Mengli Giray Han'dan başlayarak II. Mengli Giray Han'a kadar Kırım hanları tarihi,,,,
babinger_1682,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,,record,Nur Şirin b. Atsızelti,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,308,,Seyyid Mehmed Rizâ,1756,,,,,,Osmanlı Türkçesi,,,,,,,,,,,,Hamidiyye Kütüphanesi,Nu. 950,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,871-1150 (1466-1737),Mengli Giray Han'dan başlayarak II. Mengli Giray Han'a kadar Kırım hanları tarihi,,,,
babinger_1683,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,,record,Nur Şirin b. Atsızelti,es-Seb‘ü’s-seyyâr fî ahbâri mülûki’t-Tâtâr,308,,Seyyid Mehmed Rizâ,1756,,,,,,,,,,,,,,,,,,Ragıb Paşa,Nu. 1016,Ragıb Paşa,41.00917162,28.96563246,Türkiye,İstanbul,,871-1150 (1466-1737),Mengli Giray Han'dan başlayarak II. Mengli Giray Han'a kadar Kırım hanları tarihi,,,,
babinger_1684,‘Unvânü’s-siyer,,record,Nur Şirin b. Atsızelti,‘Unvânü’s-siyer,309,,"Mehmed Sâhib, Pîrîzâde",1749,,,,,,Osmanlı Türkçesi,,,,Çeviri,Mukaddime,İbn Haldûn,,Arapça,,,,Berlin Devlet Kütüphanesi,Nu. 189,,52.507756,13.37086122,Almanya,Berlin,,,Ancak eserin 3 te 2 sini tercüme edebilmiştir. Geri kalan 3 te 1'ini vakanüvis Ahmet Cevdet bitirmiş ve Pirizâde tercümesiyle birlikte yayınlamıştır.,,,,
babinger_1685,‘Unvânü’s-siyer,,record,Nur Şirin b. Atsızelti,‘Unvânü’s-siyer,309,,"Mehmed Sâhib, Pîrîzâde",1749,,,,,,Osmanlı Türkçesi,,,,Çeviri,Mukaddime,İbn Haldûn,,Arapça,,,,Viyana Milli Kütüphanesi,Nu 817820,,48.20638245,16.36692749,Avusturya,Viyana,,,Ancak eserin 3 te 2 sini tercüme edebilmiştir. Geri kalan 3 te 1'ini vakanüvis Ahmet Cevdet bitirmiş ve Pirizâde tercümesiyle birlikte yayınlamıştır.,,,,
babinger_1686,‘Unvânü’s-siyer,,record,Nur Şirin b. Atsızelti,‘Unvânü’s-siyer,309,,"Mehmed Sâhib, Pîrîzâde",1749,,,,,,Osmanlı Türkçesi,,,,Çeviri,Mukaddime,İbn Haldûn,,Arapça,,,,Manchester Üniversite Kütüphanesi,"Lindsay Koleksiyonu, Nu 130/3",,53.46457605,-2.235326242,İngiltere,Manchester,,,Ancak eserin 3 te 2 sini tercüme edebilmiştir. Geri kalan 3 te 1'ini vakanüvis Ahmet Cevdet bitirmiş ve Pirizâde tercümesiyle birlikte yayınlamıştır.,,,,
babinger_1687,‘Unvânü’s-siyer,,record,Nur Şirin b. Atsızelti,‘Unvânü’s-siyer,309,,"Mehmed Sâhib, Pîrîzâde",1749,,,,,,Osmanlı Türkçesi,,,,Çeviri,Mukaddime,İbn Haldûn,,Arapça,,,,Paris Milli Kütüphanesi,Suppl. Turc. Nu 1080,,48.83393323,2.375792984,Fransa,Paris,,,Ancak eserin 3 te 2 sini tercüme edebilmiştir. Geri kalan 3 te 1'ini vakanüvis Ahmet Cevdet bitirmiş ve Pirizâde tercümesiyle birlikte yayınlamıştır.,,,,
babinger_1688,‘Unvânü’s-siyer,,record,Nur Şirin b. Atsızelti,‘Unvânü’s-siyer,309,,"Mehmed Sâhib, Pîrîzâde",1749,,,,,,Osmanlı Türkçesi,,,,Çeviri,Mukaddime,İbn Haldûn,,Arapça,,,,Hamidiyye Kütüphanesi,Nu 926,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,Ancak eserin 3 te 2 sini tercüme edebilmiştir. Geri kalan 3 te 1'ini vakanüvis Ahmet Cevdet bitirmiş ve Pirizâde tercümesiyle birlikte yayınlamıştır.,,,,
babinger_1689,‘Unvânü’s-siyer,,record,Nur Şirin b. Atsızelti,‘Unvânü’s-siyer,309,,"Mehmed Sâhib, Pîrîzâde",1749,,,,,,Osmanlı Türkçesi,,,,Çeviri,Mukaddime,İbn Haldûn,,Arapça,,,,Beyazıt Devlet Kütüphanesi,Nu 2412,Beyazıt,41.01122884,28.96551583,Türkiye,İstanbul,,,Ancak eserin 3 te 2 sini tercüme edebilmiştir. Geri kalan 3 te 1'ini vakanüvis Ahmet Cevdet bitirmiş ve Pirizâde tercümesiyle birlikte yayınlamıştır.,,,,
babinger_1690,‘Unvânü’s-siyer,,record,Nur Şirin b. Atsızelti,‘Unvânü’s-siyer,309,,"Mehmed Sâhib, Pîrîzâde",1749,,,,,,Osmanlı Türkçesi,,,,Çeviri,Mukaddime,İbn Haldûn,,Arapça,,,,Türk Tarih Kurumu Kütüphanesi,283,Türk Tarih Kurumu,39.93139844,32.85603139,Türkiye,Ankara,,,Ancak eserin 3 te 2 sini tercüme edebilmiştir. Geri kalan 3 te 1'ini vakanüvis Ahmet Cevdet bitirmiş ve Pirizâde tercümesiyle birlikte yayınlamıştır.,,,,
babinger_1691,Târîh-i Mısr,,record,Nur Şirin b. Atsızelti,Târîh-i Mısr,310,,Mustafâ b. İbrâhîm,,,,,,,Arapça,,,,,,,,,,,,Kıral Kütüphanesi,Code Arab Nu. 159,,55.6735083,12.5826588,Danimarka,Kopenhag,,1100-1152 (1686-1739),Mısır tarihi. Yazarın şahit olduğu olaylar yazılmıştır.,,,,
babinger_1692,"Muhammed b. Îsâ, İbn Kinân",,record,Nur Şirin b. Atsızelti,,310,,"Muhammed b. Îsâ, İbn Kinân",1740,,,,,,Arapça,Ruzname,,,,,,,,,,,Berlin Devlet Kütüphanesi,Nu. 9479/80,,52.507756,13.37086122,Almanya,Berlin,,1111-1153 (1699-1740),"Şam medreseleri hakkında bir tarih ile Suriye'yi tasvir eden bir eser yazmıştır. Arapça bir Rûznâme yazmış, her yılın başında Sultan, Paşalar ve Kadıların adını yazmış garip olaylar, bilgin ve şarileri tanıtmıştır. Yerel Tarih",,,,
babinger_1693,Sırrî,1744,record,Nur Şirin b. Atsızelti,,311,I. Mahmud,Sırrî,,,1157,1157 (1744),1744,,,,,,,,,,,,,,Es’ad Efendi,Nu. 2436? / Nu. 2417 (?),Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,1157/1744,Nâdir Şâh’la yapılan muharebeleri anlatan bir eser,,,,
babinger_1694,Sefâretnâme-i Îrân,,record,Nur Şirin b. Atsızelti,Sefâretnâme-i Îrân,312,,"Mustafâ, Rahmî",1751,,,,,,,Sefaretname,,,,,,,,,,,,,,,,,,,,Kesriyeli Ahmet Paşa mahiyetinde vakanüvis olarak bulunduğu elçilik heyetinin İran’a yolculuğunu anlatır.,,,,
babinger_1695,Târîh-i Tatar,,record,Nur Şirin b. Atsızelti,Târîh-i Tatar,312,,"Mustafâ, Rahmî",1751,,,,,,,,,,,,,,,,,,Es’ad Efendi,Nu. 2091,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,Kırım hanları tarihi,,,,
babinger_1696,Silkü’l-le’âl,,record,Nur Şirin b. Atsızelti,Silkü’l-le’âl,313,,"Ahmed Hasîb, Mü’mînzâde",1753,,,,,,,,Manzum,,,,,,,,,,Halet Efendi Kütüphanesi,(Galata Mevlevi Tekkesi),Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,Süleyman Şah’dan Fatih II. Mehmed’e kadar Osmanlı tarihi,,,,
babinger_1697,"Ahmed Hasîb, Mü’mînzâde",,record,Nur Şirin b. Atsızelti,,313,,"Ahmed Hasîb, Mü’mînzâde",1753,,,,,,,,Manzum,,,,,,,,,,Murad Molla Kütüphanesi,(Avtografya),Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,I.Mahmud devrini manzum olarak tasvir etmiştir.,,,,
babinger_1698,Dergâh-nâme,,record,Nur Şirin b. Atsızelti,Dergâh-nâme,313,,"Ahmed Hasîb, Mü’mînzâde",1753,,,,,,,,,,,,,,,,,,,,,,,,,,,Osmanlı tekkelerinin durumu hakkındadır.,,,,
babinger_1699,Gazavât-ı Hekimoğlu Alî Paşa,,record,Nur Şirin b. Atsızelti,Gazavât-ı Hekimoğlu Alî Paşa,313,,"Ahmed Hasîb, Mü’mînzâde",1753,,,,,,,,Manzum,,,,,,,,,,,,,,,,,,,Hekimoğlu Alî Paşa tarihi.,,,,
babinger_1700,Etrebü’l-âsâr fî tezkireti ‘urefâ’i’l-edvâr (Tezkire-i hânendegân),1715,record,Nur Şirin b. Atsızelti,Etrebü’l-âsâr fî tezkireti ‘urefâ’i’l-edvâr (Tezkire-i hânendegân),313-314,III. Ahmed,Mehmed Es‘ad b. İsmâ‘îl,1753,,1127,(1127) 1715,1715,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu 1240,,48.20638245,16.36692749,Avusturya,Viyana,,,Alfabetik sıra ile yüze yakın (97) Osmanlı hanende ve musikişinasının bir listesini içerir.,,,,
babinger_1701,Etrebü’l-âsâr fî tezkireti ‘urefâ’i’l-edvâr (Tezkire-i hânendegân),1715,record,Nur Şirin b. Atsızelti,Etrebü’l-âsâr fî tezkireti ‘urefâ’i’l-edvâr (Tezkire-i hânendegân),313-314,III. Ahmed,Mehmed Es‘ad b. İsmâ‘îl,1753,,1127,(1127) 1715,1715,,,,,,,,,,,,,,Kahire TK,164,,30.06721968,31.22713699,Mısır,Kahire,,,Alfabetik sıra ile yüze yakın (97) Osmanlı hanende ve musikişinasının bir listesini içerir.,,,,
babinger_1702,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,British Museum,or.9318,,51.51953386,-0.1269388205,İngiltere,Londra,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1703,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Royal As. Soc.,,,51.52655867,-0.1354252442,İngiltere,Londra,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1704,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Uppsala Üniversitesi Kütüphanesi,Nu 288,,59.85522266,17.63143714,İsveç,Uppsala,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1705,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Petersburg Umumi Kütüphanesi,Nu 533,,59.933403,30.33521028,Rusya,St. Petersburg,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1706,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Kahire TK,172,,30.06721968,31.22713699,Mısır,Kahire,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1707,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Umumiyye,Nu 4929,Beyazıt,41.01122884,28.96551583,Türkiye,İstanbul,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1708,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Ragıb Paşa,Nu 993,Ragıb Paşa,41.00917162,28.96563246,Türkiye,İstanbul,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1709,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,British Museum,or. 9318,,51.51953386,-0.1269388205,İngiltere,Londra,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1710,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Beyazıt Devlet Kütüphanesi,Nu 2373,Beyazıt,41.01122884,28.96551583,Türkiye,İstanbul,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1711,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Hamidiyye Kütüphanesi,Nu 907/8,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1712,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Es’ad Efendi,Nu 2166,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1713,Târîh-i Vekâyi‘,,record,Nur Şirin b. Atsızelti,Târîh-i Vekâyi‘,314-315,,Süleymân İzzî,1755,,,,,,,,,,,,,,,2,,,Halet Efendi Kütüphanesi,Nu 635,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,1157-1165 (1744-1751),Resmi bir Osmanlı tarihi yazmıştır. Eser 2 cilttir.,,,,
babinger_1714,Telhîsât,,record,Nur Şirin b. Atsızelti,Telhîsât,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Berlin Devlet Kütüphanesi,Nu 426 ve 427,,52.507756,13.37086122,Almanya,Berlin,,1739,Belgrad barışı (1739) ile bu barışa sebeb olan birlilderiyle ilgili olaylar hakkında siyasî bilgiler ile başlar ve hünkârın sağlık ve esenliğinin geri gelmiş olmasını kutlamakla biter;,,,,
babinger_1715,Telhîsât,,record,Nur Şirin b. Atsızelti,Telhîsât,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Münih Devlet Kütüphanesi,Nu 130,,48.14761466,11.58030024,Almanya,Münih,,1739,Belgrad barışı (1739) ile bu barışa sebeb olan birlilderiyle ilgili olaylar hakkında siyasî bilgiler ile başlar ve hünkârın sağlık ve esenliğinin geri gelmiş olmasını kutlamakla biter;,,,,
babinger_1716,Telhîsât,,record,Nur Şirin b. Atsızelti,Telhîsât,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Viyana Milli Kütüphanesi,Nu 317 ve 318,,48.20638245,16.36692749,Avusturya,Viyana,,1739,Belgrad barışı (1739) ile bu barışa sebeb olan birlilderiyle ilgili olaylar hakkında siyasî bilgiler ile başlar ve hünkârın sağlık ve esenliğinin geri gelmiş olmasını kutlamakla biter;,,,,
babinger_1717,Telhîsât,,record,Nur Şirin b. Atsızelti,Telhîsât,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Konsular-Akademie,"Nu 93 (Krafift, Katal., 31 v.d.",,48.20638245,16.36692749,Avusturya,Viyana,,1739,Belgrad barışı (1739) ile bu barışa sebeb olan birlilderiyle ilgili olaylar hakkında siyasî bilgiler ile başlar ve hünkârın sağlık ve esenliğinin geri gelmiş olmasını kutlamakla biter;,,,,
babinger_1718,Telhîsât,,record,Nur Şirin b. Atsızelti,Telhîsât,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Türk Tarih Kurumu Kütüphanesi,Nu 6,Türk Tarih Kurumu,39.93139844,32.85603139,Türkiye,Ankara,,1739,Belgrad barışı (1739) ile bu barışa sebeb olan birlilderiyle ilgili olaylar hakkında siyasî bilgiler ile başlar ve hünkârın sağlık ve esenliğinin geri gelmiş olmasını kutlamakla biter;,,,,
babinger_1719,Tahkîk ve Tevfîk,,record,Nur Şirin b. Atsızelti,Tahkîk ve Tevfîk,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Berlin Devlet Kütüphanesi,Nu 220,,52.507756,13.37086122,Almanya,Berlin,,1149 (1736),BabiAlî ile İran Şahı Nâdir Şâh arasında 1149/1736 yılında vuku bulan barış görüşmeleri hakkında,,,,
babinger_1720,Tahkîk ve Tevfîk,,record,Nur Şirin b. Atsızelti,Tahkîk ve Tevfîk,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Konsular-Akademie,Nu 277,,48.20638245,16.36692749,Avusturya,Viyana,,1149 (1736),BabiAlî ile İran Şahı Nâdir Şâh arasında 1149/1736 yılında vuku bulan barış görüşmeleri hakkında,,,,
babinger_1721,Tahkîk ve Tevfîk,,record,Nur Şirin b. Atsızelti,Tahkîk ve Tevfîk,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Paris Milli Kütüphanesi,suppl. Turc 1111 (Schefer Koleksiyonu,,48.83393323,2.375792984,Fransa,Paris,,1149 (1736),BabiAlî ile İran Şahı Nâdir Şâh arasında 1149/1736 yılında vuku bulan barış görüşmeleri hakkında,,,,
babinger_1722,Tahkîk ve Tevfîk,,record,Nur Şirin b. Atsızelti,Tahkîk ve Tevfîk,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Ragıb Paşa,,Ragıb Paşa,41.00917162,28.96563246,Türkiye,İstanbul,,1149 (1736),BabiAlî ile İran Şahı Nâdir Şâh arasında 1149/1736 yılında vuku bulan barış görüşmeleri hakkında,,,,
babinger_1723,Tahkîk ve Tevfîk,,record,Nur Şirin b. Atsızelti,Tahkîk ve Tevfîk,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Kahire TK,181,,30.06721968,31.22713699,Mısır,Kahire,,1149 (1736),BabiAlî ile İran Şahı Nâdir Şâh arasında 1149/1736 yılında vuku bulan barış görüşmeleri hakkında,,,,
babinger_1724,Fethiyye-i Belgrad,,record,Nur Şirin b. Atsızelti,Fethiyye-i Belgrad,315-316,,Mehmed Râgıb Paşa,1763,,,,,,,,Mensur,,,,,,,,,,Berlin Devlet Kütüphanesi,"Nu. 220, II",,52.507756,13.37086122,Almanya,Berlin,,1739,Belgrad'ın fethi,,,,
babinger_1725,Ravzatü’s-safâ,,record,Nur Şirin b. Atsızelti,Ravzatü’s-safâ,315-316,,Mîrhând,1498,,,,,,Farsça,,Mensur,,Çeviri,,Mehmed Râgıb Paşa,,Osmanlı Türkçesi,,,,Münih Devlet Kütüphanesi,Nu.65,,48.14761466,11.58030024,Almanya,Münih,,,,Farsça'dan tercüme edilmeye başlanmış ancak yarım kalmıştır. Fakat bu haliyle bile Osmanlı nesrinin ustaca yazılmış eserleridir.,,,
babinger_1726,Matla‘u’s-sa‘deyn,,record,Nur Şirin b. Atsızelti,Matla‘u’s-sa‘deyn,315-316,,Abdürrezzâk b. İshak,1482,,,,,,Farsça,,Mensur,,Çeviri,,Mehmed Râgıb Paşa,,Osmanlı Türkçesi,,,,,,,,,,,,,Timur tarihi,Farsça'dan tercüme edilmeye başlanmış ancak yarım kalmıştır. Fakat bu haliyle bile Osmanlı nesrinin ustaca yazılmış eserleridir.,,,
